OrderID,OrderDate,PropertyID,ProductID,Quantity,Sales
3158,03-04-2016,12,87,2,60
3159,04-04-2016,13,28,1,8
3160,04-04-2016,19,34,2,10
3161,04-04-2016,19,78,2,40
3162,04-04-2016,7,69,2,82
3163,04-04-2016,11,57,1,70
3164,04-04-2016,20,15,2,48
3165,04-04-2016,1,6,1,40
3166,04-04-2016,5,13,3,60
3167,05-04-2016,9,39,2,90
3168,05-04-2016,13,78,1,20
3169,05-04-2016,8,72,1,12
3170,05-04-2016,12,3,3,9
3171,05-04-2016,13,21,2,100
3172,05-04-2016,1,18,3,72
3173,05-04-2016,15,59,2,28
3174,05-04-2016,20,83,3,180
3175,05-04-2016,13,13,3,60
3176,06-04-2016,1,7,2,70
3177,06-04-2016,1,3,3,9
3178,06-04-2016,4,27,1,8
3179,06-04-2016,13,74,3,105
3180,06-04-2016,5,9,2,28
3181,06-04-2016,2,25,2,56
3182,06-04-2016,4,1,3,27
3183,06-04-2016,15,5,2,80
3184,07-04-2016,5,18,3,72
3185,07-04-2016,8,15,3,72
3186,07-04-2016,10,2,3,15
3187,07-04-2016,11,92,1,20
3188,07-04-2016,15,64,3,81
3189,07-04-2016,11,2,1,5
3190,07-04-2016,4,65,1,89
3191,07-04-2016,3,26,1,13
3192,07-04-2016,6,35,2,50
3193,07-04-2016,17,67,1,10
3194,08-04-2016,17,11,1,10
3195,08-04-2016,18,7,2,70
3196,08-04-2016,12,25,3,84
3197,08-04-2016,12,55,1,200
3198,08-04-2016,7,8,3,105
3199,08-04-2016,12,61,3,24
3200,08-04-2016,16,89,1,45
3201,08-04-2016,6,40,1,119
3202,09-04-2016,13,60,2,390
3203,09-04-2016,15,86,3,645
3204,10-04-2016,16,90,1,138
3205,10-04-2016,12,20,3,90
3206,10-04-2016,9,89,2,90
3207,10-04-2016,19,75,3,75
3208,10-04-2016,8,2,1,5
3209,10-04-2016,14,31,1,20
3210,10-04-2016,13,90,3,414
3211,10-04-2016,13,43,3,114
3212,10-04-2016,15,48,2,80
3213,10-04-2016,15,74,3,105
3214,11-04-2016,13,27,3,24
3215,11-04-2016,2,7,3,105
3216,11-04-2016,16,57,3,210
3217,11-04-2016,14,5,2,80
3218,11-04-2016,8,48,2,80
3219,11-04-2016,5,31,3,60
3220,12-04-2016,13,9,2,28
3221,12-04-2016,15,54,2,300
3222,12-04-2016,5,58,2,170
3223,12-04-2016,3,39,3,135
3224,12-04-2016,16,71,2,34
3225,12-04-2016,8,75,2,50
3226,12-04-2016,5,44,2,110
3227,12-04-2016,12,80,3,81
3228,12-04-2016,10,58,2,170
3229,13-04-2016,19,66,3,63
3230,13-04-2016,11,62,2,404
3231,13-04-2016,3,39,3,135
3232,13-04-2016,8,52,1,18
3233,13-04-2016,14,29,3,18
3234,13-04-2016,13,7,2,70
3235,13-04-2016,9,41,1,85
3236,13-04-2016,19,38,2,500
3237,14-04-2016,6,77,2,80
3238,14-04-2016,5,12,3,87
3239,14-04-2016,14,18,1,24
3240,14-04-2016,16,25,1,28
3241,14-04-2016,11,35,2,50
3242,14-04-2016,6,78,3,60
3243,14-04-2016,14,58,3,255
3244,15-04-2016,3,41,3,255
3245,15-04-2016,2,70,3,351
3246,15-04-2016,19,38,3,750
3247,15-04-2016,16,8,3,105
3248,15-04-2016,13,53,2,40
3249,15-04-2016,5,88,3,18
3250,15-04-2016,1,36,2,230
3251,15-04-2016,4,8,3,105
3252,15-04-2016,5,16,2,80
3253,15-04-2016,14,18,2,48
3254,16-04-2016,14,2,3,15
3255,16-04-2016,6,2,2,10
3256,16-04-2016,3,68,2,60
3257,16-04-2016,1,53,1,20
3258,16-04-2016,20,20,3,90
3259,16-04-2016,20,49,1,27
3260,16-04-2016,20,83,1,60
3261,16-04-2016,7,12,2,58
3262,16-04-2016,11,65,2,178
3263,16-04-2016,3,30,3,18
3264,16-04-2016,16,43,3,114
3265,17-04-2016,1,57,1,70
3266,17-04-2016,20,90,2,276
3267,17-04-2016,6,43,2,76
3268,17-04-2016,11,57,3,210
3269,17-04-2016,11,61,1,8
3270,17-04-2016,17,43,3,114
3271,17-04-2016,11,37,2,600
3272,18-04-2016,17,62,2,404
3273,18-04-2016,1,91,1,14
3274,18-04-2016,16,9,3,42
3275,18-04-2016,17,55,3,600
3276,18-04-2016,12,71,1,17
3277,18-04-2016,20,7,2,70
3278,18-04-2016,18,42,1,70
3279,18-04-2016,4,52,2,36
3280,18-04-2016,5,50,2,66
3281,18-04-2016,6,69,2,82
3282,18-04-2016,6,90,3,414
3283,18-04-2016,15,3,2,6
3284,19-04-2016,4,64,1,27
3285,19-04-2016,18,89,3,135
3286,19-04-2016,3,28,1,8
3287,19-04-2016,9,30,1,6
3288,19-04-2016,8,87,1,30
3289,19-04-2016,6,72,3,36
3290,19-04-2016,13,30,2,12
3291,19-04-2016,17,89,3,135
3292,19-04-2016,14,24,3,72
3293,20-04-2016,17,89,2,90
3294,20-04-2016,6,72,2,24
3295,20-04-2016,4,29,1,6
3296,20-04-2016,19,40,1,119
3297,20-04-2016,5,75,3,75
3298,20-04-2016,9,26,3,39
3299,20-04-2016,11,20,2,60
3300,21-04-2016,7,5,3,120
3301,21-04-2016,19,83,3,180
3302,21-04-2016,18,34,2,10
3303,21-04-2016,4,84,1,75
3304,21-04-2016,19,52,3,54
3305,21-04-2016,16,2,2,10
3306,21-04-2016,14,32,3,42
3307,21-04-2016,5,15,2,48
3308,21-04-2016,2,22,3,9
3309,21-04-2016,18,71,1,17
3310,22-04-2016,7,23,2,170
3311,22-04-2016,9,62,2,404
3312,22-04-2016,14,87,2,60
3313,22-04-2016,19,28,3,24
3314,22-04-2016,8,83,2,120
3315,22-04-2016,15,89,1,45
3316,23-04-2016,11,71,3,51
3317,23-04-2016,9,5,1,40
3318,23-04-2016,14,17,2,36
3319,23-04-2016,4,92,2,40
3320,23-04-2016,2,15,1,24
3321,23-04-2016,3,16,1,40
3322,23-04-2016,2,32,2,28
3323,24-04-2016,12,4,1,40
3324,24-04-2016,1,7,2,70
3325,24-04-2016,3,68,2,60
3326,25-04-2016,12,26,2,26
3327,25-04-2016,16,5,1,40
3328,25-04-2016,19,54,3,450
3329,25-04-2016,2,59,3,42
3330,25-04-2016,20,56,3,114
3331,25-04-2016,13,57,2,140
3332,25-04-2016,5,38,2,500
3333,26-04-2016,4,42,3,210
3334,26-04-2016,10,40,3,357
3335,26-04-2016,9,38,1,250
3336,26-04-2016,18,47,2,150
3337,26-04-2016,17,39,1,45
3338,26-04-2016,3,2,3,15
3339,26-04-2016,20,35,2,50
3340,26-04-2016,5,86,2,430
3341,26-04-2016,10,81,3,9
3342,27-04-2016,16,34,3,15
3343,27-04-2016,10,54,3,450
3344,27-04-2016,11,59,2,28
3345,27-04-2016,18,51,2,170
3346,27-04-2016,18,40,2,238
3347,27-04-2016,11,61,1,8
3348,28-04-2016,8,4,3,120
3349,28-04-2016,11,58,2,170
3350,28-04-2016,11,4,1,40
3351,28-04-2016,10,67,1,10
3352,28-04-2016,14,85,3,240
3353,28-04-2016,6,78,1,20
3354,28-04-2016,17,89,2,90
3355,28-04-2016,16,89,2,90
3356,28-04-2016,12,19,3,51
3357,29-04-2016,2,49,3,81
3358,29-04-2016,20,38,1,250
3359,29-04-2016,5,24,1,24
3360,29-04-2016,11,19,3,51
3361,29-04-2016,17,68,2,60
3362,29-04-2016,19,88,3,18
3363,30-04-2016,6,65,3,267
3364,30-04-2016,9,90,3,414
3365,30-04-2016,13,50,3,99
3366,30-04-2016,5,36,3,345
3367,30-04-2016,15,50,1,33
3368,30-04-2016,13,47,2,150
3369,30-04-2016,16,67,2,20
3370,30-04-2016,13,18,1,24
3371,01-05-2016,4,12,3,87
3372,01-05-2016,7,64,2,54
3373,01-05-2016,19,15,2,48
3374,01-05-2016,7,69,2,82
3375,01-05-2016,11,87,1,30
3376,01-05-2016,4,90,1,138
3377,02-05-2016,2,16,3,120
3378,02-05-2016,19,77,2,80
3379,02-05-2016,18,39,2,90
3380,02-05-2016,11,25,1,28
3381,02-05-2016,2,52,3,54
3382,02-05-2016,19,60,2,390
3383,02-05-2016,19,69,2,82
3384,02-05-2016,7,77,1,40
3385,02-05-2016,17,18,3,72
3386,03-05-2016,9,91,2,28
3387,03-05-2016,8,69,1,41
3388,03-05-2016,12,5,1,40
3389,04-05-2016,2,21,2,100
3390,04-05-2016,10,60,2,390
3391,04-05-2016,15,91,1,14
3392,04-05-2016,5,50,3,99
3393,04-05-2016,8,52,2,36
3394,04-05-2016,8,77,1,40
3395,04-05-2016,5,20,2,60
3396,04-05-2016,13,38,1,250
3397,04-05-2016,19,12,1,29
3398,05-05-2016,4,54,2,300
3399,05-05-2016,15,4,3,120
3400,05-05-2016,16,78,3,60
3401,06-05-2016,14,45,3,306
3402,06-05-2016,19,30,3,18
3403,06-05-2016,6,43,3,114
3404,06-05-2016,20,14,1,15
3405,06-05-2016,10,18,2,48
3406,06-05-2016,19,38,2,500
3407,07-05-2016,9,72,3,36
3408,07-05-2016,18,33,1,10
3409,07-05-2016,15,8,3,105
3410,07-05-2016,3,64,2,54
3411,07-05-2016,17,45,1,102
3412,07-05-2016,7,37,1,300
3413,07-05-2016,3,26,3,39
3414,07-05-2016,1,76,2,160
3415,08-05-2016,2,78,3,60
3416,08-05-2016,5,26,3,39
3417,08-05-2016,17,42,3,210
3418,08-05-2016,5,55,3,600
3419,08-05-2016,10,84,3,225
3420,08-05-2016,3,31,2,40
3421,08-05-2016,19,77,1,40
3422,08-05-2016,17,68,3,90
3423,08-05-2016,4,24,3,72
3424,08-05-2016,17,4,2,80
3425,08-05-2016,10,15,2,48
3426,09-05-2016,15,89,3,135
3427,09-05-2016,3,10,2,38
3428,09-05-2016,15,2,3,15
3429,09-05-2016,9,65,3,267
3430,09-05-2016,13,59,2,28
3431,09-05-2016,12,33,3,30
3432,09-05-2016,13,70,3,351
3433,09-05-2016,3,25,3,84
3434,09-05-2016,11,39,3,135
3435,10-05-2016,15,85,1,80
3436,10-05-2016,10,8,3,105
3437,10-05-2016,19,70,2,234
3438,10-05-2016,12,12,1,29
3439,10-05-2016,19,27,1,8
3440,10-05-2016,12,73,1,15
3441,10-05-2016,10,36,3,345
3442,10-05-2016,5,3,2,6
3443,10-05-2016,12,42,3,210
3444,11-05-2016,3,88,2,12
3445,11-05-2016,15,38,3,750
3446,11-05-2016,12,86,2,430
3447,11-05-2016,15,30,1,6
3448,11-05-2016,15,40,2,238
3449,11-05-2016,11,86,1,215
3450,11-05-2016,1,5,2,80
3451,11-05-2016,5,46,1,115
3452,11-05-2016,20,36,2,230
3453,12-05-2016,8,75,1,25
3454,12-05-2016,13,5,3,120
3455,12-05-2016,13,18,2,48
3456,13-05-2016,19,87,1,30
3457,13-05-2016,19,10,2,38
3458,13-05-2016,9,49,1,27
3459,13-05-2016,14,50,1,33
3460,13-05-2016,17,49,1,27
3461,13-05-2016,4,87,2,60
3462,13-05-2016,9,6,1,40
3463,14-05-2016,5,1,3,27
3464,14-05-2016,3,51,3,255
3465,14-05-2016,2,74,3,105
3466,14-05-2016,3,22,3,9
3467,14-05-2016,18,49,1,27
3468,14-05-2016,13,12,3,87
3469,14-05-2016,14,18,3,72
3470,14-05-2016,18,67,3,30
3471,14-05-2016,12,82,3,180
3472,14-05-2016,10,75,1,25
3473,15-05-2016,19,74,1,35
3474,15-05-2016,7,29,3,18
3475,15-05-2016,10,17,2,36
3476,15-05-2016,1,43,1,38
3477,15-05-2016,12,5,2,80
3478,15-05-2016,4,61,3,24
3479,15-05-2016,2,94,3,210
3480,15-05-2016,7,40,2,238
3481,15-05-2016,7,7,1,35
3482,15-05-2016,16,88,1,6
3483,15-05-2016,15,75,2,50
3484,15-05-2016,13,75,2,50
3485,15-05-2016,12,78,1,20
3486,16-05-2016,19,55,2,400
3487,16-05-2016,15,90,2,276
3488,16-05-2016,20,27,1,8
3489,16-05-2016,6,20,1,30
3490,16-05-2016,6,4,2,80
3491,17-05-2016,18,20,3,90
3492,17-05-2016,13,41,3,255
3493,17-05-2016,18,59,3,42
3494,17-05-2016,9,67,1,10
3495,18-05-2016,6,23,3,255
3496,18-05-2016,9,88,3,18
3497,18-05-2016,14,7,1,35
3498,18-05-2016,17,79,2,206
3499,18-05-2016,17,63,3,81
3500,18-05-2016,12,38,3,750
3501,18-05-2016,2,61,1,8
3502,18-05-2016,13,61,1,8
3503,19-05-2016,18,38,2,500
3504,19-05-2016,11,16,2,80
3505,19-05-2016,12,62,1,202
3506,19-05-2016,7,88,1,6
3507,19-05-2016,15,68,2,60
3508,19-05-2016,3,6,1,40
3509,19-05-2016,15,75,1,25
3510,19-05-2016,14,73,1,15
3511,19-05-2016,11,27,2,16
3512,19-05-2016,19,52,2,36
3513,20-05-2016,3,87,3,90
3514,20-05-2016,6,63,1,27
3515,20-05-2016,20,44,1,55
3516,20-05-2016,2,69,1,41
3517,20-05-2016,13,75,2,50
3518,20-05-2016,6,66,3,63
3519,20-05-2016,13,65,1,89
3520,20-05-2016,1,14,2,30
3521,20-05-2016,13,82,1,60
3522,20-05-2016,4,72,1,12
3523,20-05-2016,9,27,1,8
3524,21-05-2016,18,29,2,12
3525,21-05-2016,4,65,3,267
3526,21-05-2016,3,71,3,51
3527,22-05-2016,13,87,2,60
3528,22-05-2016,8,34,1,5
3529,22-05-2016,12,12,1,29
3530,22-05-2016,6,58,3,255
3531,22-05-2016,3,10,2,38
3532,22-05-2016,9,55,1,200
3533,22-05-2016,2,85,3,240
3534,23-05-2016,2,24,1,24
3535,23-05-2016,15,52,1,18
3536,23-05-2016,10,59,2,28
3537,23-05-2016,15,33,3,30
3538,23-05-2016,2,1,1,9
3539,23-05-2016,14,17,2,36
3540,23-05-2016,13,51,3,255
3541,23-05-2016,18,42,1,70
3542,23-05-2016,3,52,2,36
3543,24-05-2016,17,92,2,40
3544,24-05-2016,19,77,3,120
3545,24-05-2016,19,13,3,60
3546,24-05-2016,10,24,2,48
3547,24-05-2016,11,16,1,40
3548,24-05-2016,13,4,1,40
3549,24-05-2016,3,54,2,300
3550,24-05-2016,8,39,2,90
3551,24-05-2016,3,60,3,585
3552,25-05-2016,8,31,3,60
3553,25-05-2016,14,77,2,80
3554,25-05-2016,14,31,2,40
3555,25-05-2016,20,12,3,87
3556,25-05-2016,10,18,3,72
3557,25-05-2016,12,1,2,18
3558,26-05-2016,9,24,3,72
3559,26-05-2016,4,50,3,99
3560,26-05-2016,20,60,3,585
3561,26-05-2016,10,64,2,54
3562,26-05-2016,2,55,2,400
3563,26-05-2016,16,57,1,70
3564,26-05-2016,2,86,3,645
3565,26-05-2016,1,93,3,255
3566,26-05-2016,1,87,3,90
3567,27-05-2016,11,28,3,24
3568,27-05-2016,18,78,2,40
3569,27-05-2016,19,47,3,225
3570,28-05-2016,17,56,2,76
3571,28-05-2016,12,3,2,6
3572,28-05-2016,16,15,3,72
3573,28-05-2016,13,7,2,70
3574,28-05-2016,6,82,2,120
3575,28-05-2016,16,22,1,3
3576,28-05-2016,16,10,1,19
3577,28-05-2016,17,52,2,36
3578,29-05-2016,8,92,3,60
3579,29-05-2016,12,37,2,600
3580,29-05-2016,13,10,2,38
3581,29-05-2016,17,72,1,12
3582,29-05-2016,1,48,2,80
3583,29-05-2016,15,62,3,606
3584,30-05-2016,14,86,1,215
3585,30-05-2016,9,64,1,27
3586,30-05-2016,17,42,3,210
3587,30-05-2016,9,47,1,75
3588,30-05-2016,5,55,3,600
3589,30-05-2016,19,5,1,40
3590,30-05-2016,6,86,1,215
3591,31-05-2016,8,15,2,48
3592,31-05-2016,1,47,3,225
3593,31-05-2016,5,51,2,170
3594,31-05-2016,12,12,2,58
3595,31-05-2016,5,21,3,150
3596,31-05-2016,19,42,2,140
3597,31-05-2016,13,38,3,750
3598,31-05-2016,18,56,1,38
3599,31-05-2016,10,55,1,200
3600,31-05-2016,15,12,3,87
3601,01-06-2016,16,54,1,150
3602,01-06-2016,4,64,2,54
3603,01-06-2016,10,33,3,30
3604,01-06-2016,3,19,2,34
3605,01-06-2016,7,87,3,90
3606,01-06-2016,16,25,3,84
3607,01-06-2016,5,33,3,30
3608,01-06-2016,19,66,3,63
3609,01-06-2016,14,50,1,33
3610,01-06-2016,16,6,3,120
3611,01-06-2016,13,50,3,99
3612,01-06-2016,17,55,1,200
3613,02-06-2016,13,9,3,42
3614,02-06-2016,4,62,1,202
3615,02-06-2016,15,15,3,72
3616,02-06-2016,5,9,3,42
3617,02-06-2016,14,64,1,27
3618,02-06-2016,11,4,3,120
3619,02-06-2016,11,86,2,430
3620,02-06-2016,17,83,1,60
3621,03-06-2016,5,74,3,105
3622,03-06-2016,15,47,1,75
3623,03-06-2016,9,88,3,18
3624,03-06-2016,1,66,3,63
3625,03-06-2016,9,30,3,18
3626,03-06-2016,10,10,1,19
3627,04-06-2016,3,19,2,34
3628,04-06-2016,20,91,1,14
3629,04-06-2016,16,46,1,115
3630,04-06-2016,8,90,1,138
3631,05-06-2016,5,63,1,27
3632,05-06-2016,4,71,3,51
3633,05-06-2016,18,54,3,450
3634,05-06-2016,19,18,2,48
3635,05-06-2016,14,89,1,45
3636,05-06-2016,18,21,3,150
3637,05-06-2016,11,2,2,10
3638,05-06-2016,9,78,2,40
3639,05-06-2016,2,57,3,210
3640,05-06-2016,20,83,3,180
3641,05-06-2016,9,74,2,70
3642,05-06-2016,9,35,1,25
3643,06-06-2016,7,14,3,45
3644,06-06-2016,6,47,2,150
3645,06-06-2016,4,62,3,606
3646,06-06-2016,4,17,2,36
3647,06-06-2016,12,44,3,165
3648,06-06-2016,16,19,3,51
3649,06-06-2016,11,7,1,35
3650,07-06-2016,2,14,1,15
3651,07-06-2016,2,83,2,120
3652,07-06-2016,6,4,3,120
3653,07-06-2016,16,50,1,33
3654,07-06-2016,1,58,2,170
3655,07-06-2016,9,77,3,120
3656,07-06-2016,19,80,2,54
3657,08-06-2016,4,83,1,60
3658,08-06-2016,18,58,1,85
3659,08-06-2016,10,52,3,54
3660,08-06-2016,6,71,1,17
3661,08-06-2016,9,94,1,70
3662,08-06-2016,17,5,1,40
3663,09-06-2016,19,28,3,24
3664,09-06-2016,16,32,2,28
3665,09-06-2016,20,47,1,75
3666,09-06-2016,14,26,1,13
3667,09-06-2016,12,8,2,70
3668,09-06-2016,20,74,2,70
3669,10-06-2016,11,85,1,80
3670,10-06-2016,13,47,3,225
3671,10-06-2016,10,83,2,120
3672,10-06-2016,3,20,1,30
3673,10-06-2016,8,85,3,240
3674,10-06-2016,5,77,2,80
3675,10-06-2016,2,82,1,60
3676,10-06-2016,19,32,1,14
3677,11-06-2016,9,73,1,15
3678,11-06-2016,20,61,1,8
3679,11-06-2016,18,38,3,750
3680,11-06-2016,5,94,2,140
3681,11-06-2016,18,19,3,51
3682,11-06-2016,10,54,2,300
3683,12-06-2016,19,69,3,123
3684,12-06-2016,7,32,3,42
3685,12-06-2016,5,7,1,35
3686,12-06-2016,14,58,3,255
3687,12-06-2016,9,46,2,230
3688,12-06-2016,5,88,3,18
3689,12-06-2016,15,50,3,99
3690,12-06-2016,20,92,2,40
3691,12-06-2016,7,67,2,20
3692,12-06-2016,4,62,2,404
3693,12-06-2016,11,41,2,170
3694,12-06-2016,9,21,1,50
3695,13-06-2016,3,43,1,38
3696,13-06-2016,11,35,3,75
3697,13-06-2016,4,94,2,140
3698,13-06-2016,4,88,2,12
3699,13-06-2016,5,83,3,180
3700,13-06-2016,16,75,2,50
3701,13-06-2016,8,32,1,14
3702,13-06-2016,14,9,3,42
3703,13-06-2016,1,10,2,38
3704,13-06-2016,13,48,2,80
3705,13-06-2016,2,84,3,225
3706,14-06-2016,11,3,3,9
3707,14-06-2016,16,40,1,119
3708,14-06-2016,7,5,3,120
3709,14-06-2016,13,78,3,60
3710,14-06-2016,4,74,1,35
3711,15-06-2016,1,25,3,84
3712,15-06-2016,9,50,1,33
3713,15-06-2016,13,9,3,42
3714,15-06-2016,7,68,1,30
3715,16-06-2016,13,70,1,117
3716,17-06-2016,10,12,3,87
3717,17-06-2016,14,61,2,16
3718,17-06-2016,17,26,3,39
3719,17-06-2016,19,48,2,80
3720,17-06-2016,5,88,1,6
3721,18-06-2016,13,22,1,3
3722,18-06-2016,4,41,1,85
3723,18-06-2016,9,92,2,40
3724,18-06-2016,2,48,3,120
3725,18-06-2016,16,34,1,5
3726,18-06-2016,12,5,2,80
3727,18-06-2016,19,30,1,6
3728,18-06-2016,3,41,1,85
3729,18-06-2016,8,81,2,6
3730,19-06-2016,20,41,2,170
3731,19-06-2016,18,70,1,117
3732,19-06-2016,6,72,1,12
3733,19-06-2016,20,62,2,404
3734,19-06-2016,3,84,3,225
3735,19-06-2016,10,12,2,58
3736,19-06-2016,5,84,3,225
3737,19-06-2016,8,90,3,414
3738,19-06-2016,18,92,1,20
3739,19-06-2016,12,10,2,38
3740,20-06-2016,15,47,2,150
3741,21-06-2016,4,34,3,15
3742,21-06-2016,18,44,1,55
3743,21-06-2016,15,6,2,80
3744,21-06-2016,14,14,1,15
3745,21-06-2016,3,61,3,24
3746,21-06-2016,19,51,1,85
3747,21-06-2016,18,93,2,170
3748,21-06-2016,5,63,2,54
3749,21-06-2016,3,49,3,81
3750,21-06-2016,16,47,3,225
3751,21-06-2016,5,56,2,76
3752,22-06-2016,4,17,1,18
3753,22-06-2016,7,49,2,54
3754,22-06-2016,9,71,1,17
3755,22-06-2016,4,29,1,6
3756,22-06-2016,13,68,2,60
3757,22-06-2016,14,72,3,36
3758,22-06-2016,12,10,1,19
3759,22-06-2016,20,18,3,72
3760,22-06-2016,9,34,1,5
3761,22-06-2016,5,11,2,20
3762,23-06-2016,4,25,2,56
3763,23-06-2016,11,22,2,6
3764,23-06-2016,4,39,2,90
3765,23-06-2016,10,52,2,36
3766,23-06-2016,6,11,3,30
3767,24-06-2016,12,89,2,90
3768,24-06-2016,18,81,1,3
3769,24-06-2016,8,31,1,20
3770,24-06-2016,8,84,1,75
3771,24-06-2016,6,60,1,195
3772,24-06-2016,20,56,1,38
3773,24-06-2016,2,56,2,76
3774,24-06-2016,18,39,1,45
3775,24-06-2016,3,14,2,30
3776,24-06-2016,14,65,1,89
3777,24-06-2016,4,87,2,60
3778,24-06-2016,5,2,3,15
3779,24-06-2016,16,2,2,10
3780,24-06-2016,9,9,1,14
3781,24-06-2016,20,65,1,89
3782,24-06-2016,7,58,3,255
3783,25-06-2016,8,61,2,16
3784,25-06-2016,3,10,2,38
3785,25-06-2016,17,44,3,165
3786,25-06-2016,11,47,1,75
3787,25-06-2016,15,20,3,90
3788,26-06-2016,11,69,1,41
3789,26-06-2016,7,52,1,18
3790,26-06-2016,10,27,3,24
3791,26-06-2016,15,28,1,8
3792,26-06-2016,16,78,3,60
3793,26-06-2016,3,9,1,14
3794,26-06-2016,1,32,2,28
3795,26-06-2016,13,41,2,170
3796,26-06-2016,2,90,3,414
3797,27-06-2016,11,80,1,27
3798,27-06-2016,19,9,3,42
3799,27-06-2016,20,2,3,15
3800,27-06-2016,14,75,1,25
3801,27-06-2016,12,12,1,29
3802,28-06-2016,5,90,1,138
3803,28-06-2016,9,25,1,28
3804,28-06-2016,4,1,3,27
3805,28-06-2016,17,59,2,28
3806,28-06-2016,12,83,1,60
3807,28-06-2016,5,28,3,24
3808,28-06-2016,7,62,2,404
3809,28-06-2016,6,13,3,60
3810,29-06-2016,5,58,2,170
3811,29-06-2016,17,78,3,60
3812,29-06-2016,8,91,3,42
3813,29-06-2016,13,35,2,50
3814,29-06-2016,9,55,1,200
3815,29-06-2016,2,5,1,40
3816,29-06-2016,6,68,2,60
3817,29-06-2016,5,60,3,585
3818,30-06-2016,13,7,2,70
3819,30-06-2016,8,28,2,16
3820,30-06-2016,15,55,3,600
3821,30-06-2016,11,65,2,178
3822,30-06-2016,18,9,1,14
3823,30-06-2016,4,6,3,120
3824,01-07-2016,20,67,2,20
3825,01-07-2016,4,31,2,40
3826,01-07-2016,11,17,2,36
3827,02-07-2016,12,5,1,40
3828,02-07-2016,17,45,1,102
3829,02-07-2016,7,8,3,105
3830,02-07-2016,12,71,2,34
3831,02-07-2016,19,40,2,238
3832,02-07-2016,18,33,2,20
3833,03-07-2016,12,70,2,234
3834,03-07-2016,7,29,2,12
3835,03-07-2016,14,13,3,60
3836,03-07-2016,8,72,3,36
3837,03-07-2016,1,82,1,60
3838,03-07-2016,8,29,2,12
3839,04-07-2016,9,39,1,45
3840,04-07-2016,13,83,3,180
3841,04-07-2016,15,56,2,76
3842,04-07-2016,20,87,1,30
3843,04-07-2016,1,68,2,60
3844,04-07-2016,6,35,1,25
3845,04-07-2016,19,52,1,18
3846,05-07-2016,19,2,3,15
3847,05-07-2016,17,78,2,40
3848,05-07-2016,6,54,1,150
3849,05-07-2016,7,73,2,30
3850,05-07-2016,3,56,1,38
3851,05-07-2016,18,51,2,170
3852,06-07-2016,17,18,3,72
3853,06-07-2016,6,86,1,215
3854,06-07-2016,8,5,2,80
3855,06-07-2016,5,78,3,60
3856,06-07-2016,2,1,2,18
3857,06-07-2016,12,61,2,16
3858,06-07-2016,6,16,1,40
3859,06-07-2016,18,38,3,750
3860,06-07-2016,3,34,3,15
3861,06-07-2016,13,21,3,150
3862,07-07-2016,2,25,3,84
3863,07-07-2016,10,19,1,17
3864,08-07-2016,10,22,2,6
3865,08-07-2016,13,49,3,81
3866,08-07-2016,2,31,2,40
3867,08-07-2016,14,16,1,40
3868,08-07-2016,19,45,3,306
3869,08-07-2016,17,57,1,70
3870,09-07-2016,18,52,2,36
3871,09-07-2016,14,7,1,35
3872,09-07-2016,19,6,1,40
3873,09-07-2016,12,16,3,120
3874,09-07-2016,13,12,2,58
3875,09-07-2016,19,90,3,414
3876,09-07-2016,16,68,2,60
3877,09-07-2016,8,79,3,309
3878,09-07-2016,8,58,1,85
3879,10-07-2016,11,15,3,72
3880,10-07-2016,9,10,3,57
3881,10-07-2016,2,23,3,255
3882,11-07-2016,2,67,1,10
3883,11-07-2016,15,11,3,30
3884,11-07-2016,1,49,1,27
3885,11-07-2016,19,61,3,24
3886,11-07-2016,20,89,1,45
3887,11-07-2016,12,66,2,42
3888,12-07-2016,16,90,1,138
3889,12-07-2016,15,7,1,35
3890,12-07-2016,2,12,2,58
3891,12-07-2016,4,39,2,90
3892,12-07-2016,17,10,3,57
3893,13-07-2016,13,46,2,230
3894,13-07-2016,11,27,1,8
3895,13-07-2016,16,85,3,240
3896,13-07-2016,11,81,2,6
3897,13-07-2016,15,48,2,80
3898,13-07-2016,6,75,1,25
3899,14-07-2016,20,74,2,70
3900,14-07-2016,3,61,2,16
3901,14-07-2016,7,32,1,14
3902,15-07-2016,16,2,2,10
3903,15-07-2016,15,60,3,585
3904,15-07-2016,15,66,1,21
3905,15-07-2016,10,83,2,120
3906,15-07-2016,13,45,1,102
3907,16-07-2016,15,57,3,210
3908,16-07-2016,3,38,2,500
3909,16-07-2016,2,58,3,255
3910,16-07-2016,8,85,3,240
3911,16-07-2016,8,6,3,120
3912,16-07-2016,7,72,3,36
3913,16-07-2016,4,51,1,85
3914,16-07-2016,13,89,3,135
3915,16-07-2016,15,51,1,85
3916,17-07-2016,15,63,2,54
3917,17-07-2016,4,27,3,24
3918,17-07-2016,17,10,1,19
3919,17-07-2016,14,15,2,48
3920,17-07-2016,8,37,3,900
3921,17-07-2016,14,30,1,6
3922,17-07-2016,2,27,3,24
3923,17-07-2016,15,13,2,40
3924,18-07-2016,10,80,3,81
3925,18-07-2016,14,30,3,18
3926,18-07-2016,9,70,3,351
3927,18-07-2016,18,65,1,89
3928,18-07-2016,17,13,1,20
3929,18-07-2016,7,20,1,30
3930,18-07-2016,4,48,3,120
3931,18-07-2016,4,1,1,9
3932,18-07-2016,7,30,3,18
3933,18-07-2016,11,37,1,300
